data/name,data/address1,data/address2,data/address3,data/country,data/lat,data/lng,data/phoneNumber,data/faxNumber,data/information,data/type,data/externalLocationId,data/locationId
Ghalilah Business Centre,"Outside the building entrance, self service room",Ras Al Khaimah,,,26.013118,56.083931,,,,PaymentMachine,,
Old Etisalat Building - Al Seer - Ras Al Khaimah,"Outiside Etisalat engineering building, inside Etisalat Payment Machines Room",Ras Al Khaimah,,,25.79142926,55.98243892,,,,PaymentMachine,,
"Adhen Shopping Area, Ras Al Khaimah",Inside Etisalat Payment Machines Room,Ras Al Khaimah,,,25.4642963,55.97846389,,,,PaymentMachine,,
"Safeer Mall, Ras Al Khaimah","Inside Al Naeem Mall, RAK, Bin Daher Street",Ras Al Khaimah,,,25.74854045,55.92512011,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 10AM - 11PM <br>Friday: 10AM - 11PM <br>Saturday: 10AM - 11PM,PaymentMachine,,
Ras Al Khaimah (RAK) Mall,"First floor, in front of Lulu Hypermarket",Ras Al Khaimah,,,25.77214619,55.9596777,,,,PaymentMachine,,
Al Hamra Mall,"Inside Al Hamra  Mall, RAK, E11, Sheikh Mohammad Bin Salem Road, Al Jazirah Al Hamra",Ras Al Khaimah,,,25.682938,55.781871,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 9AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 9AM - 11PM,PaymentMachine,,
Al Rams Club,Inside Etisalat Payment Machines Room,Ras Al Khaimah,,,25.869721,56.0201,,,,PaymentMachine,,
"Zayed Centre, Ras Al Khaimah","On the entrance, near DIB ATM",Ras Al Khaimah,,,25.720742,55.916712,,,Working Hours: Sunday to Wednesday: 9AM - 9PM <br>Thursday: 9AM - 9PM <br>Friday: 9AM - 9PM <br>Saturday: 9AM - 9PM,PaymentMachine,,
Al Hamra Mall,"Inside Al Hamra  Mall, RAK, E11, Sheikh Mohammad Bin Salem Road, Al Jazirah Al Hamra",Ras Al Khaimah,,,25.682938,55.781871,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 9AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 9AM - 11PM,PaymentMachine,,
"Julphar, Ras Al Khaimah","Outside the Julphar pharmaceuticals entrance, inside Etisalat Payment Machines Room",Ras Al Khaimah,,,25.66236825,55.96591115,,,,PaymentMachine,,
"Safeer Mall, Ras Al Khaimah","Inside Al Naeem Mall, RAK, Bin Daher Street",Ras Al Khaimah,,,25.74854045,55.92512011,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 10AM - 11PM <br>Friday: 10AM - 11PM <br>Saturday: 10AM - 11PM,PaymentMachine,,
Manar Mall,"Inside Manar Mall, Al Muntasir Road, Al Nakheel",Ras Al Khaimah,,,25.785125,55.965622,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 9AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 9AM - 11PM,PaymentMachine,,
"Al Aswaq RAK, National Markets, Al Zahra","On the entrance, near DIB ATM",Ras Al Khaimah,,,25.785638,55.999135,,,,PaymentMachine,,
Etisalat Building - Ras Al Khaimah,"Etisalat Building, Bin Dhaher Street, RAK",Ras Al Khaimah,,,25.790579,55.967004,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Manar Mall,"Adjacent to Etisalat store entrance, but outside the store",Ras Al Khaimah,,,25.785125,55.965622,,,,PaymentMachine,,
Manar Mall,"Inside Manar Mall, Al Muntasir Road, Al Nakheel",Ras Al Khaimah,,,25.785125,55.965622,,,Working Hours: Sunday to Wednesday: 9AM - 11PM <br>Thursday: 9AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 9AM - 11PM,PaymentMachine,,
"Nadiya Mall RAK, Etisalat Store","Sheikh Muhammad Bin Salim Road, Nadiya Showroom, RAK",Ras Al Khaimah,,,25.75922,55.91408,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 10PM <br>Friday: 2PM - 10PM <br>Saturday: 8AM- 10PM,PaymentMachine,,
"Nadiya Mall RAK, Etisalat Store","Sheikh Muhammad Bin Salim Road, Nadiya Showroom, RAK",Ras Al Khaimah,,,25.75922,55.91408,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 10PM <br>Friday: 2PM - 10PM <br>Saturday: 8AM - 10PM,PaymentMachine,,
University of Sharjah,"Women college canteen, near to Sharjah Islamic Bank",Sharjah,,,25.289919,55.480399,,,,PaymentMachine,,
Lulu Hypermarket - Al Wahda Street,Inside the Hypermarket near to Customer service center,Sharjah,,,25.33244818,55.39931059,,,,PaymentMachine,,
Sharjah International Airport,"Inside Sharjah International Airport, Arraival Area, Sharjah",Umm Al Quwain,,,25.321407,55.521013,,,Working Hours: Sunday toSaturday: 24hours,PaymentMachine,,
Al Majaz Business Centre,"Etisalat Building, near Buhairah & Hilton Hotel, Sharjah",Sharjah,,,25.328153,55.37672,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
"Al Bustan, Ajman","Near Al Madinah Police Station, Ajman",Ajman,,,25.413209,55.446793,,,Working Hours: Sunday to Wednesday: 10AM - 4PM <br>Thursday: 10AM - 4PM <br>Friday: Closed <br>Saturday: 10AM - 4PM,PaymentMachine,,
Al Noof Business Centre,"Etisalat Building, Al Nouf Area, Sharjah, University City Road",Sharjah,,,25.28921,55.49999,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
Al Nahda Business Centre,Outside Etisalat Payment Machines Room,Sharjah,,,25.30653,55.37884,,,,PaymentMachine,,
Madina Supermarket,Near the entrance,Sharjah,,,25.30492937,55.41798413,,,,PaymentMachine,,
Al Majaz Business Centre,"Etisalat Building, near Buhairah & Hilton Hotel, Sharjah",Sharjah,,,25.328153,55.37672,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
Sharjah Court,"Inside the reception area, right side, near to E-Dirham Machine",Sharjah,,,25.36025158,55.37789583,,,,PaymentMachine,,
Ministry of Justice,Inside the court near to typing center,Ajman,,,24.46226,54.329263,,,,PaymentMachine,,
"Sharjah Co-operative Society, Halwan Branch","Inside the supermarket, near to Sharjah Islamic Bank ATM",Sharjah,,,25.34615918,55.42259753,,,,PaymentMachine,,
The Mall,Near to Sketchers shop,Ajman,,,25.387976,55.421748,,,,PaymentMachine,,
"Saif Service Centre, Sharjah",Near to reception,Sharjah,,,25.329984,55.407226,,,,PaymentMachine,,
Umm Al Quwain Business Centre,"Etisalat Building, Umm Al Qwain, next to UAQ Charity Association",Umm Al Quwain,,,25.576976,55.562078,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Sharjah Airport - Departure Lobby,"Inside the departure, area near to water dispencing machine",Sharjah,,,25.321407,55.521013,,,,PaymentMachine,,
Al Taawun Mall - Al Mamzar - Sharjah,"Left side entrance, after reception area, right side corner",Sharjah,,,25.30910973,55.36879241,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 10AM - 11PM <br>Friday: 10AM - 11PM <br>Saturday: 10AM - 11PM,PaymentMachine,,
"Sharjah Co-operative Society, Al Nekhailat, Sharjah","Right side of the entrance, near to Sharjah Islamic Bank ATM",Sharjah,,,25.38859379,55.43460846,,,,PaymentMachine,,
Sahara Centre,"Inside Sahara Center, Sharjah near Ramada - Al Nahda Street",Sharjah,,,25.297832,55.373628,,,Working Hours: Sunday to Wednesday: 10AM - 11PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
"Al Bustan Business Centre, Ajman","Near Al Madinah Police Station, Ajman",Ajman,,,25.413209,55.446793,,,Working Hours: Sunday to Wednesday: 8AM - 4PM <br>Thursday: 8AM - 4PM <br>Friday: Closed <br>Saturday: 8AM - 4PM,PaymentMachine,,
Umm Al Quwain Business Centre,"Etisalat Building, Umm Al Qwain, next to UAQ Charity Association",Sharjah,,,25.355848,55.379778,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
American University of Sharjah,"Inside the food court, near to Shj police kiosk machine",Sharjah,,,25.309887,55.489806,,,,PaymentMachine,,
Nesto Hypermarket - Rashidiya 1,"Right side entrance, near to the escalator there - is a small Etisalat  counter",Ajman,,,25.39670375,55.4529263,,,,PaymentMachine,,
"Nesto Hypermarket, Abu Shagara","Main entrance, right side, near to Etisalat small counter",Sharjah,,,25.33965438,55.39983973,,,,PaymentMachine,,
Ajman China Mall,Gate D near to MBME,Ajman,,,25.33534275,55.39151073,,,,PaymentMachine,,
Hamriyah Free Zone,Near to the office entrance,Sharjah,,,25.462609,55.483508,,,,PaymentMachine,,
Hiphone Telecom,"Inside the shop, right side, near to FAB ATM",Umm Al Quwain,,,25.557986,55.550046,,,,PaymentMachine,,
"Sharjah Co-operative Society, Al Sweihat",KFC entrance near to Sharjah Islamic Bank ATM,Sharjah,,,25.3482826,55.46105504,,,,PaymentMachine,,
Jubail Business Centre,Outside Etisalat Payment Machines Room,Sharjah,,,25.355848,55.379778,,,,PaymentMachine,,
Safari Mall,"Inside the mall, near to Etisalat store",Sharjah,,,25.397271,55.474678,,,,PaymentMachine,,
Abu Shagara Etisalat Business Centre,"Etisalat Building, Abu Shaghara, Sharjah Saad Bin Abi Waqas St behind King Faisal street, Al Wahda Street Old Sharjah",Sharjah,,,25.330892,55.395396,,,Working Hours: Sunday to Wednesday: 8AM - 4PM <br>Thursday: 8AM - 4PM <br>Friday: Closed <br>Saturday: 8AM - 4PM,PaymentMachine,,
Souq Al Jubail,Fish Market entrance near to Security Office,Sharjah,,,25.35005208,55.37916183,,,,PaymentMachine,,
Aswaq Ajman,Right side entrance near to MBME machine,Sharjah,,,25.40045944,55.43352485,,,,PaymentMachine,,
Al Dhaid,"Etisalat Building, Al Dhaid, Opposite to Economic Department",Sharjah,,,25.28189848,55.87649434,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
"Safeer Mall, Sharjah","Main entrance, right side",Sharjah,,,25.30976441,55.37889361,,,,PaymentMachine,,
"Safeer Mall, Ajman","Inside the mall, near to the supermarket entrance",Ajman,,,25.39019065,55.44472575,,,,PaymentMachine,,
"Nesto Hypermarket, King Faisal Street",Main entrance left side,Sharjah,,,25.3376978,55.39035645,,,,PaymentMachine,,
"Safeer Mall, Ajman",2nd floor at Etisalat counter,Ajman,,,25.3909318,55.44493308,,,,PaymentMachine,,
Abu Shagara Etisalat Business Centre,"Etisalat Building, Abu Shaghara, Sharjah Saad Bin Abi Waqas St behind King Faisal street, Al Wahda Street Old Sharjah",Sharjah,,,25.330892,55.395396,,,Working Hours: Sunday to Wednesday: 8AM - 4PM <br>Thursday: 8AM - 4PM <br>Friday: Closed <br>Saturday: 8AM - 4PM,PaymentMachine,,
Ajman Markets Cooperative Society,Left side entrance near to supermarket,Ajman,,,25.4003916,55.43363214,,,,PaymentMachine,,
Al Shaab Village,Inside the mall food court area near to escalator,Sharjah,,,25.371957,55.426342,,,,PaymentMachine,,
"Tasheel, Sharjah Industrial Area",Near to the cash counter,Sharjah,,,25.314123,55.437917,,,,PaymentMachine,,
Injazat Sharjah,Injazat entrance near to customer waiting area,Sharjah,,,25.33516335,55.37180185,,,,PaymentMachine,,
"Lulu Hypermarket, Ajman",Inside the mall ground floor near to MBME machine and NT payment machine,Ajman,,,25.40664743,55.44404984,,,,PaymentMachine,,
Ramez Hypermarket,Main entrance right side near to NT payment machine,Ajman,,,25.30625818,55.44238687,,,,PaymentMachine,,
Sharjah Airport - Departure Gate,"Departure Gate G2, near to Sharjah Islamic Bank ATM",Sharjah,,,25.321407,55.521013,,,,PaymentMachine,,
Tasheel Sharjah,Main entrance right side area near to MBME machine,Sharjah,,,25.34221767,55.39874196,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Abu Dhabi Islamic Bank (ADIB),Inside the ADIB ATM Room,Sharjah,,,25.34034141,55.42815238,,,,PaymentMachine,,
"Sharjah Co-operative Society, Al Hamriyah","Inside the supermarket, near to Dubai Islamic Bank ATM",Sharjah,,,25.48327805,55.53176343,,,,PaymentMachine,,
Al Qasba,Office entrance near to Sharjah Islamic Bank ATM,Sharjah,,,25.32180993,55.37643671,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Dhaid Branch,Inside the mall near to Baby Shop,Sharjah,,,25.28047968,55.87323546,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Nahda Branch,Main entrance right side,Sharjah,,,25.39885545,55.51690936,,,,PaymentMachine,,
"Al Safeer Hypermarket, Rolla",Main entrance left side near to Dubai Islamic Bank ATM,Sharjah,,,25.36140042,55.39203644,,,,PaymentMachine,,
Sheikh Khalifa General Hospital,Inside reception area near to Sharjah Islamic Bank ATM,Umm Al Quwain,,,25.500751,55.5985558,,,Working Hours: Sunday toSaturday: 24hours,PaymentMachine,,
Umm Al Quwain Business Centre,"Etisalat Building, Umm Al Qwain next to UAQ Charity Association, inside the 24/7 room",Umm Al Quwain,,,25.576976,55.562078,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Carrefour Umm Al Quwain,Inisde carrefour left side of the entrance,Umm Al Quwain,,,25.54759126,55.54528713,,,Working Hours: Sunday to Wednesday: 7AM - 12AM <br>Thursday: 7AM - 12AM <br>Friday: 7AM - 12AM <br>Saturday: 7AM - 12AM,PaymentMachine,,
"National Bank of Abu Dhabi (NBAD), Umm Al Quwain",Inside the FAB ATM Room,Umm Al Quwain,,,25.55264404,55.54653168,,,,PaymentMachine,,
ASWAQ AJMAN,Inside the mall near to Dubai Islamic Bank ATM,Sharjah,,,25.2826382,56.35694504,,,,PaymentMachine,,
Ajman Free Zone,Main office entrance near to Commercial Bank of Dubai ATM,Ajman,,,25.42010776,55.45394182,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Qarain,Backside entrance near to Dubai Islamic Bank ATM,Sharjah,,,25.29079658,55.50051033,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Khan,Main entrance near to reception area,Sharjah,,,25.317535,55.374778,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Suyoh,Main entrance area,Sharjah,,,25.313875,55.373591,,,,PaymentMachine,,
Al Noof Business Centre,"Etisalat Building, Al Nouf Area, Sharjah, University City Road",Sharjah,,,25.28921,55.49999,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
Sharjah Co-operative Society - Madam,Near to the entrance left side,Sharjah,,,24.96972911,55.77716947,,,,PaymentMachine,,
Sharjah Co-operative Society - Maliha,Near to the entrance left side,Sharjah,,,25.1345547,55.88373095,,,,PaymentMachine,,
"Al Saja, Etisalat Store",Outside Etisalat Payment Machines Room,Sharjah,,,25.28189848,55.87649434,,,,PaymentMachine,,
Matajer Al Quoz,Main entrance left side near to DU kiosk,Sharjah,,,25.352283,55.451915,,,,PaymentMachine,,
Al Dhaid,"Etisalat Building, Al Dhaid, Opposite to Economic Department",Sharjah,,,25.28189848,55.87649434,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Sharjah Municipality,near to the entrance left side,Sharjah,,,25.3340385,55.41610658,,,,PaymentMachine,,
Al Qassimi Hospital,Inside hospital inside the ATM Room,Sharjah,,,25.3414662,55.43257535,,,,PaymentMachine,,
Al Nahda Business Centre Sharjah,Outside Etisalat Payment Machines Room,Sharjah,,,25.30653,55.37884,,,,PaymentMachine,,
Ansar Mall,Ground floor left side near to the Aster Pharmacy,Sharjah,,,25.30293614,55.36904991,,,,PaymentMachine,,
Sharjah City Centre,Inside the mall near to DU Office,Sharjah,,,25.325325,55.393082,,,,PaymentMachine,,
Al Fardan Centre,Main entrance right side area,Sharjah,,,25.32410834,55.38176894,,,,PaymentMachine,,
"Oasis Mall, Sharjah",Inside the mall in front of the Carrefour,Sharjah,,,25.349295,55.409042,,,,PaymentMachine,,
Crystal Plaza Sharjah,Inside the mall near to the Aster Pharmacy,Sharjah,,,25.34428298,55.38666129,,,,PaymentMachine,,
Sharjah immigration,Building number 10 near to E-dirham kiosk,Sharjah,,,25.34470476,55.3957057,,,,PaymentMachine,,
SEWA Customer Happiness Centre,Near to the entrance door,Sharjah,,,25.34377878,55.39806068,,,,PaymentMachine,,
Ajman Contact Center,Left side entrance near to security reception,Sharjah,,,25.40639061,55.50850332,,,,PaymentMachine,,
Al Manakh Business Centre,"Etisalat Building, Al Manakh Area, Sharjah, Opposite to Abu Dhabi Islamic Bank (ADIB)",Sharjah,,,25.354897,55.400197,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
"Etisalat Business Centre, High Rise Building, Ajman","Etisalat Building, Al Ittihad Street, near to Ajman Bank, Mushairef, Ajman",Ajman,,,25.397271,55.474678,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Al Majaz Business Centre,"Etisalat Building, near Buhairah & Hilton Hotel, Sharjah",Sharjah,,,25.328153,55.37672,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
Nesto Supermarket,Left side entrance near to MBME kiosk,Sharjah,,,25.300086,55.45461,,,,PaymentMachine,,
Lulu Hypermarket - Al Hazana,"Inside the mall, first floor, near to the restaurent",Sharjah,,,25.374609,55.421089,,,,PaymentMachine,,
Lulu Hypermarket - Al Buhairah,"Main entrance, right side corner near to MBME kiosk",Sharjah,,,25.322167,55.381389,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Waha,"Main entrance, near to the Sharjah Islamic Bank ATM",Sharjah,,,25.298615,55.373933,,,,PaymentMachine,,
Sharjah Co-operative Society - Leyah,"Main entrance, right side near to the Sharjah Islamic Bank ATM",Sharjah,,,25.346508,55.368725,,,,PaymentMachine,,
Lulu Hypermarket - Mall of Umm Al Quwain,"Inside Mall of UAQ, opposite to The National Bank of Umm Al Qaiwain",Umm Al Quwain,,,25.521252,55.543566,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
Sharjah Co-operative Society - Abu Shagara,Backside entrance near to the money exchange,Sharjah,,,25.331938,55.395916,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Rahmaniya,"Inside, near to Sharjah Islamic Bank ATM",Sharjah,,,25.330405,55.598629,,,,PaymentMachine,,
"Tasheel, Samnan",Inside the building near the counter,Sharjah,,,25.338877,55.416121,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Sharjah Co-operative Society - Muweilah,"Main entrance, right side area near to trolley picking area",Sharjah,,,25.314436,55.377607,,,,PaymentMachine,,
"Al Saja, Etisalat Store",Outside Etisalat Payment Machines Room,Sharjah,,,25.28189848,55.87649434,,,,PaymentMachine,,
Sharjah Co-operative Society - Al Riqqa,"Main entrance, left side near to Sharjah Islamic Bank ATM",Sharjah,,,25.37035049,55.42667086,,,,PaymentMachine,,
Sharjah Co-operative Society Head Office,"Main entrance, left side near to Sharjah Islamic Bank ATM",Sharjah,,,25.34906276,55.40824684,,,,PaymentMachine,,
Al Manakh Business Centre,"Etisalat Building, Al Manakh Area, Opposite to Abu Dhabi Islamic Bank (ADIB), Sharjah",Sharjah,,,25.354897,55.400197,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Al Manakh Business Centre,"Etisalat Building, Al Manakh Area, Opposite to Abu Dhabi Islamic Bank (ADIB), Sharjah",Sharjah,,,25.354897,55.400197,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Ajman City Centre,"Inside Ajman CityCenter, Al Ittihad Street, Al Jurf, Ajman",Ajman,,,25.399626,55.479299,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
Ajman City Centre,"Inside Ajman CityCenter, Al Ittihad Street, Al Jurf, Ajman",Ajman,,,25.399626,55.479299,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
Ajman City Centre,"Inside Ajman CityCenter, Al Ittihad Street, Al Jurf, Ajman",Ajman,,,25.399626,55.479299,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
Al Dhaid,"Etisalat Building, Al Dhaid, Opposite to Economic Department",Sharjah,,,25.28189848,55.87649434,,,Working Hours: Sunday to Wednesday: 8AM - 8PM <br>Thursday: 8AM - 8PM <br>Friday: Closed <br>Saturday: 8AM - 8PM,PaymentMachine,,
Matajer Al Juraina,"Inside Matajer Al Jurainah, Al Jurainah, Sharjah",Sharjah,,,25.296241,55.489229,,,Working Hours: Sunday to Wednesday: 10AM - 10PM <br>Thursday: 11AM - 11PM <br>Friday: 2PM - 11PM <br>Saturday: 10AM - 10PM,PaymentMachine,,
Sahara Centre,"Inside Sahara Center, Sharjah near Ramada - Al Nahda Street",Sharjah,,,25.297832,55.373628,,,Working Hours: Sunday to Wednesday: 10AM - 11PM <br>Thursday: 10AM - 12AM <br>Friday: 10AM - 12AM <br>Saturday: 10AM - 12AM,PaymentMachine,,
Al Noof Business Centre,"Etisalat Building, Al Nouf Area, University City Road, Sharjah",Sharjah,,,25.28921,55.49999,,,Working Hours: Sunday to Wednesday: 10AM - 6PM <br>Thursday: 10AM - 6PM <br>Friday: Closed <br>Saturday: 10AM - 6PM,PaymentMachine,,
